2.6553 	WARNING 	Speech-to-text recognition module not available (use command `pip install SpeechRecognition` to get it. Transcription will be unavailable.
15.0716 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedback_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0944 	EXP 	Created thanks_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thanks_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Спасибо за участие в эксперименте!', units='height', win=Window(...), wrapWidth=1)
15.1400 	EXP 	instruction_text: autoDraw = True
15.7501 	EXP 	Imported stimuli_with_bags (1).xlsx as conditions, 12 conditions, 3 params
15.7556 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
15.7579 	EXP 	New trial (rep=0, index=0): {'word': 'red', 'color': 'red', 'corr_ans': 'r'}
15.7845 	DATA 	Keypress: space
15.7893 	EXP 	instruction_text: autoDraw = False
15.7893 	EXP 	fix_text: text = '+'
15.7893 	EXP 	fix_text: autoDraw = True
16.0329 	EXP 	fix_text: autoDraw = False
16.0329 	EXP 	trial_text: text = 'red'
16.3308 	EXP 	trial_text: autoDraw = True
17.3076 	DATA 	Keypress: g
17.3379 	EXP 	trial_text: autoDraw = False
17.3379 	EXP 	feedback_text: text = ''
17.3379 	EXP 	feedback_text: autoDraw = True
17.3379 	EXP 	feedback_text: text = ''
18.3322 	EXP 	New trial (rep=0, index=1): {'word': 'green', 'color': 'blue', 'corr_ans': 'b'}
18.3459 	EXP 	feedback_text: autoDraw = False
18.3459 	EXP 	fix_text: text = '+'
18.3459 	EXP 	fix_text: autoDraw = True
18.6491 	EXP 	fix_text: autoDraw = False
18.6491 	EXP 	trial_text: text = 'green'
18.9461 	EXP 	trial_text: autoDraw = True
19.4697 	DATA 	Keypress: g
19.5345 	EXP 	trial_text: autoDraw = False
19.5345 	EXP 	feedback_text: text = 'ошибка'
19.5345 	EXP 	feedback_text: autoDraw = True
20.5002 	EXP 	New trial (rep=0, index=2): {'word': 'green', 'color': 'yellow', 'corr_ans': 'y'}
20.5270 	EXP 	feedback_text: autoDraw = False
20.5270 	EXP 	fix_text: text = '+'
20.5270 	EXP 	fix_text: autoDraw = True
20.8130 	EXP 	fix_text: autoDraw = False
20.8130 	EXP 	trial_text: text = 'green'
21.0982 	EXP 	trial_text: autoDraw = True
21.4232 	DATA 	Keypress: g
21.4530 	EXP 	trial_text: autoDraw = False
21.4530 	EXP 	feedback_text: text = 'ошибка'
21.4530 	EXP 	feedback_text: autoDraw = True
22.4481 	EXP 	New trial (rep=0, index=3): {'word': 'blue', 'color': 'red', 'corr_ans': 'r'}
22.4637 	EXP 	feedback_text: autoDraw = False
22.4637 	EXP 	fix_text: text = '+'
22.4637 	EXP 	fix_text: autoDraw = True
22.7647 	EXP 	fix_text: autoDraw = False
22.7647 	EXP 	trial_text: text = 'blue'
23.0483 	EXP 	trial_text: autoDraw = True
23.3661 	DATA 	Keypress: g
23.3707 	EXP 	trial_text: autoDraw = False
23.3707 	EXP 	feedback_text: text = 'ошибка'
23.3707 	EXP 	feedback_text: autoDraw = True
24.3643 	EXP 	New trial (rep=0, index=4): {'word': 'blue', 'color': 'blue', 'corr_ans': 'b'}
24.3791 	EXP 	feedback_text: autoDraw = False
24.3791 	EXP 	fix_text: text = '+'
24.3791 	EXP 	fix_text: autoDraw = True
24.6798 	EXP 	fix_text: autoDraw = False
24.6798 	EXP 	trial_text: text = 'blue'
24.9638 	EXP 	trial_text: autoDraw = True
25.2821 	DATA 	Keypress: g
25.3062 	EXP 	trial_text: autoDraw = False
25.3062 	EXP 	feedback_text: text = 'ошибка'
25.3062 	EXP 	feedback_text: autoDraw = True
26.2965 	EXP 	New trial (rep=0, index=5): {'word': 'red', 'color': 'blue', 'corr_ans': 'b'}
26.3118 	EXP 	feedback_text: autoDraw = False
26.3118 	EXP 	fix_text: text = '+'
26.3118 	EXP 	fix_text: autoDraw = True
26.6121 	EXP 	fix_text: autoDraw = False
26.6121 	EXP 	trial_text: text = 'red'
26.8944 	EXP 	trial_text: autoDraw = True
27.0695 	DATA 	Keypress: g
27.0960 	EXP 	trial_text: autoDraw = False
27.0960 	EXP 	feedback_text: text = 'ошибка'
27.0960 	EXP 	feedback_text: autoDraw = True
28.0821 	EXP 	New trial (rep=0, index=6): {'word': 'yellow', 'color': 'red', 'corr_ans': 'r'}
28.0948 	EXP 	feedback_text: autoDraw = False
28.0948 	EXP 	feedback_text: autoDraw = False
28.0948 	EXP 	fix_text: text = '+'
28.0948 	EXP 	fix_text: autoDraw = True
28.3959 	EXP 	fix_text: autoDraw = False
28.3959 	EXP 	fix_text: autoDraw = False
28.3959 	EXP 	trial_text: text = 'yellow'
28.6789 	EXP 	trial_text: autoDraw = True
30.6880 	DATA 	Keypress: y
30.7165 	EXP 	trial_text: autoDraw = False
30.7165 	EXP 	feedback_text: text = 'ошибка'
30.7165 	EXP 	feedback_text: autoDraw = True
31.7140 	EXP 	New trial (rep=0, index=7): {'word': 'yellow', 'color': 'green', 'corr_ans': 'g'}
31.7292 	EXP 	feedback_text: autoDraw = False
31.7292 	EXP 	fix_text: text = '+'
31.7292 	EXP 	fix_text: autoDraw = True
32.0294 	EXP 	fix_text: autoDraw = False
32.0294 	EXP 	trial_text: text = 'yellow'
32.3130 	EXP 	trial_text: autoDraw = True
33.8651 	DATA 	Keypress: g
33.8693 	EXP 	trial_text: autoDraw = False
33.8693 	EXP 	feedback_text: text = 'ошибка'
33.8693 	EXP 	feedback_text: autoDraw = True
34.8664 	EXP 	New trial (rep=0, index=8): {'word': 'green', 'color': 'green', 'corr_ans': 'g'}
34.8820 	EXP 	feedback_text: autoDraw = False
34.8820 	EXP 	fix_text: text = '+'
34.8820 	EXP 	fix_text: autoDraw = True
35.1839 	EXP 	fix_text: autoDraw = False
35.1839 	EXP 	trial_text: text = 'green'
35.4811 	EXP 	trial_text: autoDraw = True
35.9285 	DATA 	Keypress: g
36.0005 	EXP 	trial_text: autoDraw = False
36.0005 	EXP 	feedback_text: text = 'правильно'
36.0005 	EXP 	feedback_text: autoDraw = True
36.9481 	EXP 	New trial (rep=0, index=9): {'word': 'yellow', 'color': 'yellow', 'corr_ans': 'y'}
36.9631 	EXP 	feedback_text: autoDraw = False
36.9631 	EXP 	fix_text: text = '+'
36.9631 	EXP 	fix_text: autoDraw = True
37.2667 	EXP 	fix_text: autoDraw = False
37.2667 	EXP 	trial_text: text = 'yellow'
37.5643 	EXP 	trial_text: autoDraw = True
38.0516 	DATA 	Keypress: g
38.0562 	EXP 	trial_text: autoDraw = False
38.0562 	EXP 	feedback_text: text = 'правильно'
38.0562 	EXP 	feedback_text: autoDraw = True
39.0478 	EXP 	New trial (rep=0, index=10): {'word': 'red', 'color': 'green', 'corr_ans': 'g'}
39.0627 	EXP 	feedback_text: autoDraw = False
39.0627 	EXP 	fix_text: text = '+'
39.0627 	EXP 	fix_text: autoDraw = True
39.3665 	EXP 	fix_text: autoDraw = False
39.3665 	EXP 	trial_text: text = 'red'
39.6673 	EXP 	trial_text: autoDraw = True
40.0080 	DATA 	Keypress: g
40.0477 	EXP 	trial_text: autoDraw = False
40.0477 	EXP 	feedback_text: text = 'ошибка'
40.0477 	EXP 	feedback_text: autoDraw = True
41.0319 	EXP 	New trial (rep=0, index=11): {'word': 'blue', 'color': 'yellow', 'corr_ans': 'y'}
41.0467 	EXP 	feedback_text: autoDraw = False
41.0467 	EXP 	fix_text: text = '+'
41.0467 	EXP 	fix_text: autoDraw = True
41.3524 	EXP 	fix_text: autoDraw = False
41.3524 	EXP 	trial_text: text = 'blue'
41.6454 	EXP 	trial_text: autoDraw = True
41.9948 	DATA 	Keypress: g
42.0467 	EXP 	trial_text: autoDraw = False
42.0467 	EXP 	feedback_text: text = 'правильно'
42.0467 	EXP 	feedback_text: autoDraw = True
43.0272 	EXP 	feedback_text: autoDraw = False
43.0272 	EXP 	thanks_text: autoDraw = True
44.0286 	EXP 	thanks_text: autoDraw = False
44.2345 	EXP 	window1: mouseVisible = True
